Month,ATRISCO_1_SP24-79,ATRISCO_2_SP22-79,ATRISCO_3_SP22-79,ATRISCO_4_SP22-79,BURTON_1_SP30-79,BURTON_2_SP14-79,BURTON_3_SP14-79,BURTON_4_SP30-79,BURTON_5_SP37-79,CHARLES_1_SP16-79,CHARLES_2_SP16-79,CHARLES_3_SP16-79,CHARLES_4_SP16-79,CHARLES_5_SP33-79,COLLEGE_1_SP23-79,COLLEGE_2_SP23-79,CORONADO_1_SP30-79,CORONADO_2_SP39-79,DURANES_1_SP13-79,DURANES_2_SP13-79,DURANES_3_SP12-79,DURANES_4_SP12-79,DURANES_5_SP12-79,DURANES_6_SP12-79,DURANES_7_SP12-79,GONZALES_1_SP39-79,GONZALES_2_SP36-79,GONZALES_3_SP52-79,GRIEGOS_1_SP13-79,GRIEGOS_3_SP12-79,GRIEGOS_4_SP12-79,LEAVITT_1_SP17-79,LEAVITT_2_SP17-79,LEAVITT_3_SP30-79,LEYENDCKR_1_SP13-79,LEYENDCKR_2_SP13-79,LEYENDCKR_3_SP13-79,LEYENDCKR_4_SP13-79,LOMAS_1_SP14-79,LOMAS_5_SP30-79,LOMAS_6_SP30-79,LOVE_1_SP13-79,LOVE_3_SP13-79,LOVE_4_SP13-79,LOVE_5_SP13-53,LOVE_6_SP16-79,LOVE_7_SP16-79,LOVE_8_SP16-79,METRODETCTR_SP58-79,MILES_1_SP19-65,NM_UTL_1_SP14-79,NM_UTL_2_SP15-79,NM_UTL_3_SP23-79,NM_UTL_4_SP43-79,NM_UTL_5_SP49-79,NM_UTL_7,NM_UTL_8,NM_UTL_9,PONDEROSA_2_SP16-79,PONDEROSA_3_SP19-65,PONDEROSA_4_SP21-79,PONDEROSA_6_SP21-79,RIDGECREST_1_SP15-79,RIDGECREST_2_SP19-79,RIDGECREST_3_SP16-79,RIDGECREST_4_SP16-79,RIDGECREST_5_SP35-79,SAN_JOSE_1_SP12-58,SAN_JOSE_2A_SP30-79,SAN_JOSE_3A_SP22-79,SANTABAR_1_SP15-79,THOMAS_1_SP13-79,THOMAS_2_SP13-64,THOMAS_3_SP13-56,THOMAS_4_SP13-79,THOMAS_5_SP33-79,THOMAS_6_SP33-79,THOMAS_7_SP33-79,THOMAS_8_SP39-79,VOLANDIA_1_SP14-79,VOLANDIA_2_SP14-79,VOLANDIA_3_SP14-79,VOLANDIA_4_SP14-79,VOLANDIA_5_SP14-79,VOLANDIA_6_SP14-79,VOLCLIFFS_1_SP16-79,VOLCLIFFS_2_SP16-79,VOLCLIFFS_3_SP30-79,WALKER_1_SP28-79,WALKER_2_SP31-79,WALKER_3_SP44-79,WALKER_4_SP44-79,WEBSTER_1_SP23-79,WEBSTER_2_SP23-79,WEST_MESA_1_SP13-79,WEST_MESA_3_SP16-54,WEST_MESA_4_SP17-69,YALE_1_SP17-79,YALE_2_SP16-79,YALE_3_SP16-79,ZAMORA_1_SP39-79,ZAMORA_2_SP49-79
9/1/2015,5719000,13773000,18334000,5228000,144000,0,36371000,567000,41579000,38456000,64213000,54355000,72714000,27098000,0,0,0,5635000,2719000,35551000,37931000,0,0,0,36771000,0,0,0,19799000,15168000,5028000,68000,0,252000,52076000,47178000,59629000,43676000,4927000,19643000,10594000,0,5102000,8723000,0,2261000,7608000,24690000,0,0,26470000,0,0,5251000,0,21161000,27533000,11367000,26685000,0,0,0,10983000,21452000,16847000,37584000,57670000,0,0,0,487000,28451000,0,0,0,0,4019000,6277000,15859000,52314000,56250000,28450000,45168000,33361000,26960000,20433000,1409000,2000,0,0,0,0,0,409000,0,0,0,28545000,251000,209000,20957000,114000
10/1/2015,13114000,28585000,35652000,10788000,2000,6000,60506000,0,77743000,130803000,128628000,128598000,111781000,44604000,273000,394000,0,4352000,10897000,52014000,31851000,0,0,0,52096000,0,0,0,65995000,48240000,2689000,0,0,0,109362000,89125000,87048000,86534000,2564000,18970000,10523000,0,10642000,10817000,0,3621000,9779000,35276000,0,0,24733000,0,0,3577000,0,15987000,3515000,6066000,34109000,0,0,0,19206000,64744000,26661000,45640000,95723000,0,0,0,2000,50895000,0,0,0,0,17132000,6819000,11974000,87006000,39009000,67710000,68931000,58825000,72318000,10824000,0,0,0,0,0,0,0,0,0,0,0,5316000,0,0,25774000,0
11/1/2015,1665000,4755000,6431000,470000,0,14831000,21376000,327000,11643000,33598000,22538000,6447000,5705000,3314000,195000,0,204000,98000,803000,13483000,17173000,0,0,0,8583000,0,0,0,5829000,4046000,1110000,0,127000,274000,27602000,24647000,2980000,8767000,1000,4669000,3357000,0,907000,1488000,0,806000,3165000,13840000,0,0,10175000,0,0,759000,0,1715000,6043000,83000,9046000,0,0,0,5311000,8662000,5238000,7162000,12162000,0,0,0,0,19242000,0,0,0,0,0,1000,3000,17585000,32838000,14013000,8427000,5169000,2286000,4290000,1519000,0,200000,285000,0,216000,0,407000,0,0,0,2479000,1000,290000,3552000,970000
12/1/2015,0,0,0,0,0,52761000,32272000,0,0,6509000,3805000,53578000,33407000,36578000,3000,0,5000,0,4000,3415000,14667000,0,0,0,15234000,70000,241000,658000,39269000,30433000,7155000,0,0,0,74385000,60112000,0,1000,4163000,1123000,16184000,0,2247000,2427000,0,218000,175000,76173000,0,0,2565000,0,0,0,0,0,5951000,18000,4237000,0,0,0,11146000,40388000,31321000,39681000,73864000,0,0,0,260000,3765000,0,0,0,0,1260000,1006000,842000,99844000,21961000,27903000,63540000,344000,49757000,4712000,4000,0,11000,1000,2000,1000,0,0,0,0,0,3088000,511000,426000,1219000,0
1/1/2016,38000,2022000,2784000,1000,2000,3000,2192000,1000,1000,12321000,1273000,935000,8939000,10076000,0,1000,0,493000,385000,11641000,4879000,0,0,0,11833000,0,0,3053000,7072000,5637000,1000,0,0,0,10855000,3648000,0,1000,0,0,0,0,2074000,2039000,0,1006000,139000,1389000,0,0,5763000,0,0,1053000,1000,0,0,66000,8300000,0,0,0,2917000,3988000,5797000,8033000,264000,0,0,0,1000,3748000,0,0,0,41000,263000,149000,1448000,1865000,23602000,2000000,6651000,2381000,25859000,259000,0,0,0,0,0,0,0,0,0,0,0,3066000,0,0,5542000,0
2/1/2016,10000,2736000,3484000,61000,258000,0,0,331000,0,9449000,4613000,2601000,9122000,13946000,195000,227000,212000,651000,336000,13064000,14963000,0,0,0,18377000,249000,2016000,4609000,5305000,4265000,204000,0,130000,341000,30198000,15635000,0,1000,3000,70000,134000,0,1690000,2175000,0,314000,1000,1957000,0,0,8281000,0,0,0,0,0,5620000,0,29000,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,193000,380000,1489000,9950000,16522000,13260000,14245000,3305000,26812000,0,669000,0,5000,3000,0,196000,0,397000,0,0,0,8502000,0,285000,0,13391000
3/1/2016,207000,3929000,5419000,0,0,0,19439000,105000,14829000,15463000,38291000,2600000,29000,7162000,1000,0,6000,2411000,0,21425000,25703000,0,0,0,25806000,161000,4751000,1567000,5997000,7179000,1000,0,0,0,27410000,12586000,1000,0,0,1619000,2848000,0,2949000,2271000,0,1065000,76000,5798000,0,0,7464000,0,0,220000,0,413000,20682000,0,5504000,0,0,0,219000,2000,1159000,1003000,861000,0,0,0,1442000,5388000,0,0,0,81000,89000,694000,1934000,19458000,34767000,24367000,21663000,4263000,19380000,9118000,666000,0,1000,0,0,0,0,0,0,0,0,13963000,0,158000,4298000,59000
4/1/2016,245000,840000,928000,208000,0,0,16212000,0,15243000,19452000,14953000,23300000,477000,9604000,0,0,472000,2258000,682000,25021000,31587000,0,0,0,31692000,1426000,2718000,1456000,3323000,2517000,723000,0,0,0,22325000,17271000,0,0,458000,1956000,11243000,0,3410000,2078000,0,1044000,681000,14152000,0,0,26277000,0,0,2330000,0,1375000,6623000,2000,15475000,0,0,0,996000,0,7948000,13824000,0,0,0,0,1000,20548000,0,0,0,242000,218000,57000,73000,22681000,17203000,25302000,14561000,1687000,14497000,7800000,1361000,1000,0,0,0,0,0,0,0,0,0,17340000,0,0,2634000,121000
5/1/2016,16488000,15369000,29543000,21847000,1068000,5000,18921000,294000,22174000,23091000,19404000,11423000,4602000,17592000,1000,3000,184000,4360000,32807000,8769000,59172000,0,0,0,11834000,1633000,5699000,2606000,22754000,17688000,14611000,1000,118000,251000,16730000,12569000,0,1000,2012000,7839000,16700000,0,3485000,2376000,0,737000,1560000,10816000,0,0,17785000,0,0,1642000,0,914000,69218000,45000,6983000,0,0,0,6647000,1314000,18793000,28505000,2000,0,0,0,0,10272000,0,0,0,1117000,73658000,22199000,3000,550000,6083000,2073000,4191000,66676000,86995000,8951000,0,0,2000,1000,0,1000,0,364000,0,0,0,10944000,10745000,577000,5713000,807000
6/1/2016,669000,3089000,4082000,53000,0,0,19044000,0,15785000,9719000,49201000,37312000,17933000,25705000,1000,0,0,1564000,589000,8798000,11134000,0,0,0,10789000,37304000,65381000,43456000,91299000,70904000,70415000,0,0,2000,43256000,30472000,0,0,8402000,16347000,24859000,0,4379000,3992000,0,580000,1093000,32348000,0,0,17353000,0,0,1875000,0,7530000,109099000,1151000,15005000,0,0,0,5190000,38515000,14829000,16591000,0,0,0,0,185000,30760000,0,0,0,7945000,838000,106664000,99000,46134000,42968000,8666000,7153000,4886000,21767000,6503000,1551000,1000,1000,3856000,79000,0,0,0,0,0,0,18169000,25967000,878000,7000,534000
7/1/2016,2130000,5975000,11454000,753000,448000,2000,24031000,512000,21271000,43359000,29925000,49315000,39562000,11860000,307000,0,4000,12669000,1955000,41634000,47816000,0,0,0,40885000,45323000,68242000,55512000,22993000,18122000,11058000,0,0,1000,62464000,24831000,1584000,488000,14057000,42648000,26109000,0,4758000,4655000,0,496000,1615000,14656000,0,0,72290000,0,0,20598000,0,28018000,30109000,9366000,31450000,0,0,0,8207000,32355000,9980000,24580000,1298000,0,0,0,2847000,44977000,0,0,0,5171000,879000,5767000,15076000,69414000,55084000,15550000,66395000,16838000,36894000,5351000,1693000,0,3000,467000,0,0,0,694000,0,0,0,35232000,1000,0,3859000,0
8/1/2016,221000,1814000,2377000,0,439000,1000,6256000,0,4940000,17423000,6370000,32056000,152000,2128000,287000,337000,228000,2511000,5561000,28103000,11908000,0,0,0,37663000,46371000,71368000,57817000,9167000,4129000,4570000,2000,1000,146000,40933000,0,10716000,17391000,967000,7950000,14635000,0,1504000,1770000,0,69000,631000,20181000,0,0,47617000,0,0,19161000,1000,36948000,1364000,25843000,12295000,0,0,0,2009000,11046000,4882000,6884000,36289000,0,0,0,2000,22193000,0,0,0,9316000,127000,1193000,1707000,27526000,38799000,3806000,24248000,18556000,38036000,3084000,1000,0,271000,534000,1000,161000,0,813000,0,0,0,27634000,111000,0,2108000,171000
9/1/2016,145000,3641000,4904000,241000,0,0,14476000,95000,9492000,51382000,9910000,8401000,36470000,6950000,334000,388000,327000,4340000,288000,16691000,24793000,0,0,0,24350000,47255000,68292000,70762000,7137000,5729000,2886000,0,0,630000,49551000,0,26670000,7585000,1112000,11338000,14796000,0,4343000,4411000,0,517000,1497000,15819000,0,0,41293000,0,0,16654000,0,15413000,0,2455000,5493000,0,0,0,3904000,10312000,9406000,13050000,16105000,0,0,0,447000,28571000,0,0,0,72286000,419000,371000,1260000,29751000,38048000,6668000,30774000,15695000,3742000,6316000,145000,1000,323000,478000,0,309000,0,651000,0,0,0,12924000,0,3533000,3373000,316000
10/1/2016,9450000,19637000,26299000,3505000,1000,0,74140000,0,75401000,119786000,72771000,101529000,106054000,47900000,2000,0,0,6305000,7182000,0,30234000,0,0,0,25794000,54505000,89207000,56730000,55545000,43278000,29258000,0,0,0,61055000,1000,38239000,47228000,12152000,23715000,36027000,0,27224000,22383000,0,18044000,20360000,69219000,0,0,82008000,0,0,1726000,0,46000,229000,0,58786000,0,0,0,25657000,55526000,44182000,75223000,103300000,0,0,0,0,4941000,0,0,0,88478000,2226000,1411000,2451000,130371000,97008000,69774000,117562000,100286000,0,11136000,3000,3000,0,0,0,0,0,0,0,0,0,14262000,0,0,6457000,0
11/1/2016,1676000,5879000,5992000,941000,504000,0,17990000,856000,22223000,3366000,11656000,18524000,10799000,14906000,283000,348000,386000,3904000,0,0,2785000,0,0,0,2748000,12747000,61485000,62981000,15272000,10827000,8242000,0,0,420000,228000,0,21447000,7681000,0,1775000,20383000,2000,6007000,6306000,0,2635000,3382000,36613000,0,0,14356000,0,0,575000,0,590000,0,1144000,15315000,0,0,0,7702000,12171000,17391000,22908000,26790000,0,0,0,211000,0,0,0,0,57174000,0,975000,2164000,26509000,20885000,31055000,23758000,38163000,0,6970000,4454000,0,289000,401000,0,308000,0,584000,0,0,0,7481000,728000,843000,608000,2355000
12/1/2016,0,156000,212000,1000,0,0,5828000,0,736000,2156000,845000,0,0,1000,0,0,0,174000,0,0,52000,0,0,0,255000,51107000,49096000,24851000,4375000,3386000,1408000,0,0,0,4710000,0,2933000,8366000,0,405000,1184000,0,317000,414000,0,61000,85000,11090000,0,0,665000,0,0,1558000,0,0,0,138000,170000,0,0,0,2096000,950000,3588000,5462000,4187000,0,0,0,298000,0,0,0,0,5228000,207000,0,0,611000,964000,588000,0,166000,0,0,0,0,0,0,0,0,0,1000,0,0,0,3083000,526000,440000,0,1085000
1/1/2017,6401000,13655000,18323000,3005000,0,0,14522000,348000,18246000,2832000,2770000,7243000,4192000,5319000,0,0,118000,914000,0,0,0,0,0,0,0,43708000,72320000,59973000,6070000,4331000,2229000,0,0,323000,12158000,2000,16091000,6225000,0,0,1236000,0,0,0,0,0,0,0,0,0,26551000,0,0,1624000,0,6577000,184000,13869000,1661000,0,0,0,2510000,6679000,10851000,6531000,1915000,0,0,0,17000,0,0,0,0,2313000,0,365000,1411000,14093000,729000,10257000,67000,9031000,0,1926000,5324000,0,251000,387000,0,287000,0,516000,0,0,0,2664000,1000,0,179000,5501000
2/1/2017,10716000,20341000,25274000,9175000,1000,0,5220000,1000,3349000,1763000,1775000,3488000,881000,3090000,5000,6000,2000,4000,426000,6328000,1513000,0,0,0,1540000,34634000,58536000,43122000,38325000,30396000,14316000,3000,4000,0,2410000,1000,3182000,2210000,0,1000,3884000,0,1334000,802000,0,462000,790000,1274000,0,0,41960000,0,0,1031000,0,4084000,0,20834000,4000,0,0,0,1343000,2631000,3368000,3437000,2080000,0,0,0,3000,1000,0,0,0,16309000,14000,163000,1835000,998000,57000,59000,1000,719000,1000,816000,0,0,1000,1000,68000,1000,0,1000,0,0,0,960000,0,1000,4000,576000
3/1/2017,3917000,11088000,11581000,1785000,1233000,0,4272000,479000,2773000,24474000,21126000,2764000,18871000,3436000,278000,391000,539000,851000,412000,13404000,14345000,0,0,0,12857000,32362000,79543000,16635000,58513000,44993000,22707000,0,0,420000,8360000,1000,15827000,9332000,0,0,1212000,0,1937000,1872000,0,873000,1235000,6709000,0,0,32325000,0,0,4585000,0,10000,0,0,12993000,0,0,0,3177000,8503000,3581000,958000,3938000,0,0,0,589000,0,0,0,0,17797000,1606000,725000,1411000,0,0,0,0,0,0,3969000,28000,0,0,0,0,1000,1000,591000,0,0,0,3946000,0,635000,739000,403000
4/1/2017,1040000,4245000,3353000,546000,1147000,0,7208000,0,5307000,39480000,22421000,2400000,24458000,9386000,327000,391000,337000,2279000,0,3621000,4290000,0,0,0,5303000,36482000,84420000,0,39558000,28897000,18206000,0,0,543000,10884000,0,17201000,14163000,0,0,823000,0,0,1101000,0,620000,1083000,13604000,0,0,43873000,0,0,3939000,1000,10767000,887000,0,11709000,0,0,0,3036000,6883000,4985000,6873000,10635000,0,0,0,792000,2000,0,0,0,37340000,525000,7339000,5432000,9169000,37000,5509000,5670000,2163000,18921000,2669000,1406000,0,0,0,250000,0,0,661000,0,0,0,5909000,1000,405000,2000,1611000
5/1/2017,0,0,0,0,184000,0,12792000,470000,10024000,38022000,32774000,30706000,19542000,21427000,294000,373000,296000,3274000,642000,6515000,7904000,0,0,0,8656000,40694000,86201000,21596000,11318000,7932000,3610000,0,0,348000,33823000,1000,19151000,11631000,22000,13464000,10485000,0,0,3637000,0,2318000,4058000,42139000,0,0,39971000,0,0,1554000,0,19202000,53704000,0,23449000,0,0,0,10063000,3862000,10130000,4659000,32561000,0,0,0,199000,0,0,0,0,27471000,1838000,15041000,6389000,20451000,29333000,10082000,10941000,5534000,28140000,10353000,27000,0,291000,363000,614000,0,0,596000,0,0,0,12137000,57000,620000,0,117000
6/1/2017,398000,437000,352000,453000,486000,15885000,22219000,3000,21107000,34533000,48520000,15725000,63192000,22827000,0,0,50000,5423000,4613000,6130000,1413000,0,0,0,6001000,40659000,67518000,70371000,12993000,10262000,2582000,0,0,0,34684000,38862000,37088000,40598000,35921000,45209000,9235000,0,4050000,5452000,0,1575000,5285000,46513000,0,0,33530000,0,0,4173000,0,22848000,104597000,0,39603000,0,0,0,16440000,2000,13629000,28003000,58075000,0,0,0,846000,1294000,0,0,0,42704000,1329000,19869000,12122000,32583000,37013000,5492000,32453000,1000,47261000,7655000,389000,0,1000,1000,1000,1000,0,1000,0,0,0,22898000,1526000,640000,0,503000
7/1/2017,1594000,6462000,4988000,2626000,0,50533000,17457000,333000,18012000,31291000,39746000,15026000,52348000,24160000,198000,238000,206000,3051000,682000,0,2150000,0,0,0,2760000,28592000,57990000,66902000,16739000,12551000,2833000,0,0,295000,7000,48719000,27951000,47638000,28481000,41372000,14451000,0,0,0,0,0,0,0,0,0,58217000,0,0,1128000,0,14779000,122571000,193000,38873000,0,0,0,9994000,0,17474000,16403000,66177000,0,0,0,454000,21548000,0,0,0,45072000,1698000,9154000,6781000,43408000,24806000,7785000,62923000,0,38852000,216000,0,0,199000,306000,254000,38000,0,410000,0,0,0,22170000,278000,469000,0,579000
8/1/2017,1570000,4543000,5405000,1986000,0,86859000,48084000,1000,43202000,2503000,8549000,3572000,20262000,5151000,0,0,181000,1853000,2056000,551000,2485000,0,0,0,3305000,14830000,38594000,54262000,10042000,7301000,1581000,0,0,0,5644000,16439000,6776000,17982000,8747000,7458000,3601000,0,0,0,0,0,0,0,0,0,41897000,0,0,2564000,0,1224000,113606000,0,14695000,0,0,0,44407000,0,51183000,55707000,90231000,0,0,0,0,3407000,0,0,0,27695000,646000,902000,216000,16848000,13626000,910000,25393000,2014000,22510000,296000,0,0,2000,2000,2000,2000,0,2000,0,0,0,15833000,0,0,0,84000
9/1/2017,1449000,2961000,3009000,2219000,1000,103203000,63142000,527000,50877000,7435000,4959000,4272000,2755000,3997000,352000,573000,307000,1655000,1124000,1606000,7275000,0,0,0,8486000,13008000,34671000,43239000,9063000,6306000,1954000,0,0,673000,5145000,14590000,16239000,15450000,3152000,8054000,1261000,0,0,0,0,0,0,0,0,0,31752000,0,0,1392000,0,2202000,107856000,0,6652000,0,0,0,56265000,0,59253000,60880000,109861000,0,0,0,540000,0,0,0,0,17858000,404000,2756000,3459000,8014000,6763000,4234000,12074000,56000,5910000,704000,250000,0,326000,464000,316000,311000,0,611000,0,0,0,6861000,751000,805000,0,382000
10/1/2017,2820000,7309000,8032000,1576000,206000,45459000,21951000,748000,25144000,39741000,37472000,41620000,23196000,27067000,264000,315000,287000,3426000,0,7506000,17570000,0,0,0,18481000,35387000,68435000,71624000,20393000,15054000,5634000,0,0,376000,34416000,39484000,29103000,28034000,1023000,8958000,377000,0,0,0,0,0,0,0,0,0,8677000,0,0,287000,0,105000,88828000,0,10750000,0,0,0,13015000,0,20732000,26180000,31990000,0,0,0,977000,0,0,0,0,29364000,4692000,3762000,3169000,33281000,28234000,11691000,36225000,0,29081000,9082000,51000,0,269000,387000,271000,287000,0,0,0,0,0,2820000,102000,390000,0,9831000
